image_name,scene,pitch,yaw,altitude,pred_error,ref_type,strategy,matching_method,inlier_count
VG_data_DJI_20240917112717_0459_D.JPG,pkl_QingZhou_2024,-30.2,-109.4,111.6,12.040294239434761,HIGH,TopN_Re-rank,Roma,82
VG_data_DJI_20240917112746_0465_D.JPG,pkl_QingZhou_2024,-35.0,-94.9,111.4,7.67462514744224,HIGH,TopN_Re-rank,Roma,177
VG_data_DJI_20240917112750_0466_D.JPG,pkl_QingZhou_2024,-49.5,-94.9,111.4,9.716443131956343,HIGH,TopN_Re-rank,Roma,146
VG_data_DJI_20240917112754_0467_D.JPG,pkl_QingZhou_2024,-90.0,-94.9,111.4,3.672844432813503,HIGH,TopN_Re-rank,Roma,443
VG_data_DJI_20240917112756_0468_D.JPG,pkl_QingZhou_2024,-90.0,-94.9,111.4,3.023754297635935,HIGH,TopN_Re-rank,Roma,745
VG_data_DJI_20240917112758_0469_D.JPG,pkl_QingZhou_2024,-90.0,-94.9,111.4,4.135744608908072,HIGH,TopN_Re-rank,Roma,617
VG_data_DJI_20240917112800_0470_D.JPG,pkl_QingZhou_2024,-90.0,-94.9,111.4,1.720908229684433,HIGH,TopN_Re-rank,Roma,939
VG_data_DJI_20240917112802_0471_D.JPG,pkl_QingZhou_2024,-90.0,-94.9,111.4,4.791479704178302,HIGH,TopN_Re-rank,Roma,789
VG_data_DJI_20240917112805_0472_D.JPG,pkl_QingZhou_2024,-90.0,-85.2,111.4,0.8885833635816781,HIGH,TopN_Re-rank,Roma,1208
VG_data_DJI_20240917112808_0473_D.JPG,pkl_QingZhou_2024,-90.0,-81.7,111.4,3.577641474230653,HIGH,TopN_Re-rank,Roma,1018
VG_data_DJI_20240917112809_0474_D.JPG,pkl_QingZhou_2024,-90.0,-81.7,111.4,5.396496679594351,HIGH,TopN_Re-rank,Roma,806
VG_data_DJI_20240917112811_0475_D.JPG,pkl_QingZhou_2024,-90.0,-82.1,111.4,2.5182424583577916,HIGH,TopN_Re-rank,Roma,756
VG_data_DJI_20240917112813_0476_D.JPG,pkl_QingZhou_2024,-90.0,-82.2,111.4,1.286032141508679,HIGH,TopN_Re-rank,Roma,820
VG_data_DJI_20240917112815_0477_D.JPG,pkl_QingZhou_2024,-90.0,-82.2,111.4,3.068478415863683,HIGH,TopN_Re-rank,Roma,778
VG_data_DJI_20240917112817_0478_D.JPG,pkl_QingZhou_2024,-90.0,-82.1,111.4,2.916500180833734,HIGH,TopN_Re-rank,Roma,864
VG_data_DJI_20240917112818_0479_D.JPG,pkl_QingZhou_2024,-90.0,-82.2,111.4,2.2119861007084705,HIGH,TopN_Re-rank,Roma,963
VG_data_DJI_20240917112820_0480_D.JPG,pkl_QingZhou_2024,-90.0,-82.0,111.4,2.2988454565410117,HIGH,TopN_Re-rank,Roma,928
VG_data_DJI_20240917112823_0481_D.JPG,pkl_QingZhou_2024,-90.0,-83.8,111.4,1.8083118456639797,HIGH,TopN_Re-rank,Roma,459
VG_data_DJI_20240917112824_0482_D.JPG,pkl_QingZhou_2024,-90.0,-83.6,111.4,2.7124261332388375,HIGH,TopN_Re-rank,Roma,759
VG_data_DJI_20240917112826_0483_D.JPG,pkl_QingZhou_2024,-90.0,-83.0,111.4,2.4230764769839372,HIGH,TopN_Re-rank,Roma,846
VG_data_DJI_20240917112828_0484_D.JPG,pkl_QingZhou_2024,-90.0,-83.0,111.4,3.194401051388593,HIGH,TopN_Re-rank,Roma,1131
VG_data_DJI_20240917112830_0485_D.JPG,pkl_QingZhou_2024,-90.0,-83.0,111.4,3.1534107477252875,HIGH,TopN_Re-rank,Roma,1157
VG_data_DJI_20240917112832_0486_D.JPG,pkl_QingZhou_2024,-90.0,-83.7,111.4,2.614497111655745,HIGH,TopN_Re-rank,Roma,1214
VG_data_DJI_20240917112839_0487_D.JPG,pkl_QingZhou_2024,-66.3,-172.4,108.3,2.57787486775721,HIGH,TopN_Re-rank,Roma,616
VG_data_DJI_20240917112842_0488_D.JPG,pkl_QingZhou_2024,-60.5,-172.4,108.3,6.610702281846369,HIGH,TopN_Re-rank,Roma,329
VG_data_DJI_20240917113008_0507_D.JPG,pkl_QingZhou_2024,-41.8,161.8,107.8,7.656181991673374,HIGH,TopN_Re-rank,Roma,358
